"","bird_id","colony","trip","trip_id","start_time","end_time","nest_attendance","trip_duration","max_dist","dest_lat","dest_long","departing_angle","dest_angle","max_speed"
"314",12667,"Pladda",252,"252_12667",2015-04-26 08:50:04,2015-04-26 13:30:05,219.933333333333,280.008333333333,5.11412318765386,55.442146,-5.19561,-33.1138062027486,-72.18853593239,1.83662646464124
"315",12667,"Pladda",253,"253_12667",2015-04-26 14:10:05,2015-04-26 16:10:01,40.0083333333333,119.933333333333,5.01156733879785,55.441301,-5.194384,-52.2906042230933,-72.7437540434752,2.42160656695885
"316",12667,"Pladda",254,"254_12667",2015-04-26 20:09:59,2015-04-26 20:29:59,239.966666666667,20,0.895412593307991,55.422456,-5.10834,135.040238401096,135.040238401096,0.697801221407187
"317",12667,"Pladda",255,"255_12667",2015-04-27 03:29:55,2015-04-27 03:49:53,419.933333333333,19.9583333333333,0.591527031630341,55.426911,-5.109634,89.4704414824067,89.4704414824067,0.397102811397592
"318",12667,"Pladda",256,"256_12667",2015-04-27 04:29:53,2015-04-27 05:29:55,40,60.0416666666667,4.8991275682625,55.442012,-5.192108,-69.8558358646594,-69.8558358646594,3.98702141570446
"319",12667,"Pladda",257,"257_12667",2015-04-27 07:29:49,2015-04-27 09:29:50,119.9,120.008333333333,7.72817406531178,55.399873,-5.230504,-76.0728391546266,-113.175420041001,3.40581094778878
"320",12667,"Pladda",258,"258_12667",2015-04-27 10:48:02,2015-04-27 11:44:51,78.2,56.8166666666667,7.92583566870494,55.421597,-4.994135,114.181214461796,94.1844710851887,8.92362795263225
"321",12667,"Pladda",259,"259_12667",2015-04-27 14:34:49,2015-04-27 15:09:48,169.975,34.975,2.51942735122039,55.444696,-5.145407,-39.7126112830158,-39.7126112830158,4.04242248595701
"322",12667,"Pladda",260,"260_12667",2015-04-27 16:34:53,2015-04-27 16:44:53,85.0833333333333,10,0.39293702749376,55.429338,-5.113202,53.4761522727189,53.4761522727189,0.456092767021387
"323",12667,"Pladda",261,"261_12667",2015-04-27 17:54:47,2015-04-27 18:54:44,69.9,59.95,3.95466097480847,55.43829,-5.178543,-57.3976541690742,-72.8959546462706,5.13824964144203
"324",12667,"Pladda",262,"262_12667",2015-04-28 04:14:37,2015-04-28 07:29:37,559.891666666667,194.991666666667,4.55453574509923,55.443187,-5.185535,-27.9840938250115,-66.413185597964,3.01303784748495
"325",12667,"Pladda",263,"263_12667",2015-04-28 10:09:35,2015-04-28 19:34:32,159.966666666667,564.958333333333,31.0288333479002,55.17355,-4.918889,160.975938814555,155.62196966987,15.3440190922087
"326",12667,"Pladda",264,"264_12667",2015-04-29 04:19:25,2015-04-29 05:59:24,524.883333333333,99.975,4.01081667038335,55.444103,-5.175379,-53.6502353373703,-61.3915717118907,2.93401114583816
"327",12667,"Pladda",265,"265_12667",2015-04-29 09:59:23,2015-04-29 12:19:20,239.983333333333,139.958333333333,4.43968193930599,55.442135,-5.184313,-5.8762670660129,-67.525213509094,2.20645856951862
"328",12667,"Pladda",266,"266_12667",2015-04-29 13:59:22,2015-04-29 19:19:16,100.033333333333,319.891666666667,4.9374653425012,55.443948,-5.191513,-66.8351367340689,-67.37587419285,3.57846769491508
"329",12667,"Pladda",267,"267_12667",2015-04-30 04:19:09,2015-04-30 18:39:04,539.891666666667,859.908333333333,31.0305002929652,55.173881,-4.917536,-53.2380875926142,155.519501377673,19.4685022283607
"330",12667,"Pladda",268,"268_12667",2015-04-30 20:19:03,2015-04-30 20:39:01,99.9833333333333,19.9666666666667,0.530042198116192,55.429778,-5.111175,66.8593406730681,66.8593406730681,0.419781328507498
"331",12667,"Pladda",269,"269_12667",2015-05-01 08:38:52,2015-05-01 18:18:49,719.858333333333,579.95,30.9884072773139,55.169812,-4.935888,144.74937825093,157.843082864823,13.4600048656908
"332",12667,"Pladda",270,"270_12667",2015-05-02 04:38:43,2015-05-02 05:38:45,NA,60.025,4.40855455161501,55.443856,-5.182534,-71.3874001251879,-65.983221211415,3.56097097265833
"333",12667,"Pladda",271,"271_12667",2015-05-02 08:38:40,2015-05-02 18:38:34,179.925,599.9,31.5374969959305,55.171887,-4.906094,148.879415213741,154.491296778548,13.5897890278837
"334",12667,"Pladda",272,"272_12667",2015-05-03 03:58:28,2015-05-03 05:38:28,559.891666666667,100.008333333333,5.07953355670041,55.444123,-5.1938,-65.6345645876354,-67.5211573470057,3.93591342277537
"335",12667,"Pladda",273,"273_12667",2015-05-03 05:58:25,2015-05-03 08:38:27,19.9416666666667,160.033333333333,6.24667275123706,55.445928,-5.212256,-71.4404551790229,-71.6112310384655,3.65863070646511
"336",12667,"Pladda",274,"274_12667",2015-05-03 10:38:28,2015-05-03 11:38:26,120.016666666667,59.9666666666667,2.06538190755789,55.443732,-5.101967,31.3167909997064,31.5595594505733,1.70017822550927
